FIPS,SES,pm25
48491,Q1,6.37996539351354
48497,Q2,7.08847926403537
48499,Q2,6.86042267718921
48503,Q3,4.99413820850482
48507,Q5,4.41121390558457
49001,Q3,2.48122608182237
49003,Q1,3.83873750815798
49005,Q2,3.51100907888473
49007,Q3,2.90127161900181
49009,Q1,2.48489594679706
49011,Q1,4.25045868859513
49015,Q1,2.88481926129053
49017,Q1,2.4310855830596
49033,Q1,3.03140839971126
49035,Q2,4.244181995467
49045,Q1,3.82650514947429
49047,Q2,2.86903593134631
49049,Q2,3.54752112339982
49053,Q2,2.71806241610102
49057,Q2,4.18483818471261
50001,Q1,5.02691142128403
50003,Q2,5.13653655337863
50005,Q2,4.47467324089485
50007,Q2,5.2417924312369
50009,Q3,4.2748651981473
50011,Q2,5.60938624648198
50017,Q1,4.6255911058797
50019,Q2,4.88542021506004
50021,Q2,4.96456050806197
50023,Q1,4.8356520817312
50025,Q2,5.03553489830806
50027,Q1,4.77501315661544
51001,Q3,6.58999522796821
51003,Q1,6.70708454330313
51005,Q1,5.58750934670415
51007,Q2,6.74983125944175
51009,Q2,6.49162362091582
51013,Q1,8.89301008556085
51015,Q1,6.22594358695223
51021,Q2,5.78489574659549
51023,Q1,6.24266235202513
51027,Q5,6.26730470662237
51029,Q4,6.4274120697751
51031,Q2,6.68291864923253
51033,Q2,7.36410371629373
51035,Q3,6.01100877333192
51037,Q4,6.51908765777048
51041,Q1,7.71219265743166
51047,Q1,7.01008304325451
51053,Q3,7.29744214743335
51059,Q1,8.55174741622409
51061,Q1,7.31830861141778
51065,Q1,6.64565532343831
51067,Q2,6.40336386875535
51069,Q1,7.33012835443614
51073,Q1,7.41586891961763
51075,Q1,7.10883674430713
51077,Q2,5.84907931072208
51081,Q5,6.93444222858982
51083,Q5,6.76363968478735
51085,Q1,7.70852886968616
51087,Q3,7.80220869182601
51089,Q4,6.56208564751023
51093,Q1,7.24752661216571
51095,Q1,7.35182567266575
51099,Q1,7.48379578547985
51101,Q1,7.42251427852998
51105,Q5,6.30343109690971
51107,Q1,8.32378613452791
51111,Q4,6.47747522941768
51117,Q4,6.61030833984338
51119,Q2,6.97477090360763
51121,Q3,6.00672023221122
51133,Q1,6.86108327656158
51139,Q3,6.69050918749956
51141,Q3,6.26587557826294
51143,Q4,6.74290871747065
51149,Q2,7.54763250636726
51153,Q1,7.93060504529975
51155,Q4,5.89350483749994
51157,Q1,6.80599584695628
51161,Q1,6.46147842768857
51163,Q2,5.97813123662213
51165,Q1,6.56840477754163
51167,Q4,6.25318252001928
51169,Q3,6.93899073355879
51171,Q1,6.58815450277339
51173,Q4,5.8620195977391
51175,Q4,6.76799962080342
51177,Q1,7.59318057326793
51179,Q1,7.67814062992149
51185,Q4,5.9076191206775
51187,Q2,6.94151620258957
51191,Q3,6.22222815209297
51195,Q5,6.26259776879138
51197,Q3,5.76296620432754
51199,Q1,7.5317932979369
51510,Q1,8.89086318757164
51520,Q5,6.70406736422641
51530,Q5,6.05737873742286
51540,Q4,6.75454481192625
51550,Q2,7.03924178038062
51570,Q2,7.81528096587089
51590,Q5,6.97204562104305
51600,Q1,8.52483526323721
51650,Q4,7.87048784415823
51660,Q4,6.65527371010219
51670,Q5,7.77292988254345
51680,Q5,6.59477208906041
51685,Q2,8.05164972209083
51700,Q5,7.57044085322972
51710,Q5,7.73234813042965
51730,Q5,7.71848627145497
51735,Q1,7.64850387716307
51740,Q5,7.38981863128516
51750,Q3,5.90945619300959
51760,Q5,8.04202975456385
51770,Q5,6.5396954067082
51775,Q2,6.38453577274979
51790,Q3,6.12715899396736
51800,Q3,7.11036932746872
51810,Q2,6.98685996710238
51820,Q5,6.56675387853414
51830,Q2,7.35807172742649
51840,Q4,7.42656743747978
53001,Q5,3.86561183175192
53005,Q3,3.86983705878564
53007,Q2,2.71420363299928
53009,Q2,2.60483848210571
53011,Q3,4.5645350546605
53015,Q4,3.05988185190735
53017,Q3,2.92453145366262
53021,Q5,3.97486269668915
53025,Q5,3.48212497141476
53027,Q4,2.45516172568887
53029,Q1,5.05160509185002
53031,Q2,3.93062981350478
53033,Q2,4.77750703734772
53035,Q2,4.22752367691977
53037,Q3,2.46597465117543
53039,Q3,2.63223648299142
53041,Q3,2.74520470494239
53043,Q1,3.62832755126926
53045,Q3,2.99807542145071
53047,Q4,2.31452840153757
53049,Q3,2.3442688196048
53053,Q3,3.88442371762892
53057,Q2,3.74288454583079
53061,Q2,4.40381376420686
53063,Q3,5.00892326655073
53065,Q3,3.16321464769686
53067,Q2,3.42175342905084
53071,Q4,3.26849831008797
53073,Q2,4.2866854469051
53075,Q3,4.17702269315332
53077,Q5,2.93964276448349
54001,Q4,6.10846244296041
54003,Q2,7.74239726665755
54005,Q4,6.46535146033615
54007,Q4,6.11078983354173
54009,Q2,7.77718790714298
54011,Q4,7.60650673091853
54013,Q3,6.5636092346884
54015,Q5,6.29217546236213
54019,Q4,6.22120914464838
54025,Q4,5.71387709313554
54029,Q3,7.72311262477713
54031,Q3,6.18662468196555
54033,Q4,7.03075311715805
54035,Q4,7.88236001386465
54037,Q1,8.05363535138796
54039,Q3,7.04199935347054
54043,Q5,7.01226753604231
54045,Q5,6.28348949681581
54047,Q5,5.88247241584711
54049,Q3,6.96888090051855
54051,Q4,7.22268599514133
54053,Q4,7.71582125707657
54055,Q4,5.8624907361333
54057,Q3,6.44902636580223
54059,Q5,6.36149837885922
54061,Q2,6.87941648845177
54063,Q2,5.94313128555325
54067,Q4,5.90393189291757
54069,Q4,7.45212798223928
54071,Q2,5.47868428427818
54077,Q2,6.47347823764539
54079,Q2,7.45991894539589
54081,Q4,6.11641668937531
54083,Q3,5.66415325323607
54091,Q3,6.68793522596721
54095,Q3,7.01263422005578
54097,Q3,6.07496417475797
54099,Q4,7.59712485618912
54107,Q4,7.79421992256437
54109,Q3,5.87738221687
55001,Q2,4.93465964160583
55003,Q4,3.64581440478736
55005,Q2,4.59845685580355
55009,Q2,5.79826222259561
55011,Q1,5.55155931829815
55013,Q3,4.49689524815414
55015,Q1,5.86915804581745
55017,Q2,4.93003248054372
55019,Q1,4.57851671288924
55021,Q1,5.76031204178118
55025,Q1,6.31684181352131
55027,Q1,6.09063660514503
55029,Q1,4.55596916497345
55031,Q3,4.73893219029035
55033,Q2,5.18731796703401
55035,Q2,5.11045032901405
55037,Q1,3.67000899899148
55039,Q1,5.80216838804846
55043,Q1,5.86736733491803
55045,Q1,6.23743711074817
55047,Q1,5.42734936007802
55049,Q1,5.63037136425218
55055,Q1,6.32706042451638
55057,Q1,5.03075430142858
55059,Q3,6.67961368388284
55063,Q2,5.70245070616481
55069,Q1,4.05177591739067
55071,Q1,5.36473020991322
55073,Q1,4.54094727322815
55075,Q2,4.31550827320265
55078,Q5,4.45305167658424
55079,Q5,7.83475556672047
55081,Q2,5.07071324702651
55083,Q1,4.69542760528844
55085,Q1,3.73514970555706
55087,Q1,5.89661138321991
55089,Q1,7.10989448697612
55093,Q1,6.23637105653461
55095,Q1,5.14634482230933
55097,Q1,4.98604093799468
55099,Q1,3.75842318274593
55101,Q3,6.67291742704271
55103,Q1,5.28338908121033
55105,Q3,6.40457485943755
55107,Q2,4.14813799838164
55109,Q1,6.11217356067085
55111,Q1,5.523591053048
55115,Q2,4.79383185440568
55117,Q1,5.81957027895072
55119,Q1,4.22397697374203
55121,Q2,5.33560364706328
55123,Q1,5.33983310895617
55127,Q2,6.5791968250181
55131,Q1,6.41494653857082
55133,Q1,6.9373132202868
55135,Q1,5.12636324487536
55137,Q1,5.0531450722505
55139,Q1,5.8092133433683
55141,Q1,4.76792746407879
56001,Q2,2.51537820242984
56003,Q1,2.94703071735207
56005,Q1,4.0693477546876
56007,Q1,2.43645518336102
56013,Q3,2.65682359623741
56015,Q1,3.25163196451796
56021,Q2,3.11989459617748
56023,Q1,3.00893228881415
56025,Q1,2.8612654498326
56027,Q1,2.95536423337895
56029,Q1,2.57152502870769
56033,Q1,2.64238044256807
56037,Q1,3.23099623481653
